,DS_CARGO,NM_CANDIDATO,NM_SOCIAL_CANDIDATO,NM_PARTIDO,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,DS_GRAU_INSTRUCAO,NM_UE
20953,VEREADOR,JOSE EUZEBYO DALLIER FRANCO,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,BRANCA,33,SUPERIOR COMPLETO,SANTO ANTÔNIO DE PÁDUA
20954,VEREADOR,CHARLES DOS SANTOS GAMA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,PRETA,27,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES
20956,VEREADOR,FLORIM MARINHO DA COSTA FILHO,#NULO#,PARTIDO PÁTRIA LIVRE,MASCULINO,AMARELA,55,SUPERIOR COMPLETO,SÃO GONÇALO
20957,VEREADOR,VLADIMIR ALVES PEIXOTO,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,PARDA,50,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO
20958,VEREADOR,GILCINEI DA CUNHA ABREU,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,49,ENSINO MÉDIO COMPLETO,CACHOEIRAS DE MACACU
20959,VEREADOR,LEILA CAETANO DE SOUZA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,BRANCA,49,ENSINO FUNDAMENTAL INCOMPLETO,TRÊS RIOS
20960,VEREADOR,VITOR OLIVEIRA DA CUNHA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,PARDA,24,SUPERIOR INCOMPLETO,PINHEIRAL
20961,VEREADOR,LUCIA HELENA DA SILVA SANTOS,#NULO#,PARTIDO DA REPÚBLICA,FEMININO,BRANCA,37,ENSINO FUNDAMENTAL INCOMPLETO,CORDEIRO
20962,VEREADOR,LUAN DE FARIAS CARDOZO,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,PARDA,26,ENSINO MÉDIO COMPLETO,RIO DAS FLORES
20963,VEREADOR,FERNANDO MANOEL DE AZEVEDO,#NULO#,PARTIDO DA MULHER BRASILEIRA,MASCULINO,BRANCA,46,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI
20964,VEREADOR,ANA GABRIELA DA COSTA BARROSO,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,PARDA,41,ENSINO FUNDAMENTAL COMPLETO,NITERÓI
20965,VEREADOR,ROBERTO CARLOS DOS SANTOS VIEIRA,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,PARDA,49,ENSINO MÉDIO INCOMPLETO,CACHOEIRAS DE MACACU
20966,VEREADOR,MARCOS MARINS SOARES,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,22,SUPERIOR COMPLETO,NOVA FRIBURGO
20967,VEREADOR,CARLOS ALBERTO FERREIRA DE OLIVEIRA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,PARDA,40,ENSINO MÉDIO COMPLETO,MESQUITA
20968,VEREADOR,ROSANA RAPOSO VASTI ESTEVES DA CUNHA,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,49,SUPERIOR COMPLETO,SÃO JOSÉ DO VALE DO RIO PRETO
20969,VEREADOR,FELIPE MACHADO CAIRO BALTAZAR,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,BRANCA,27,SUPERIOR COMPLETO,SÃO JOSÉ DO VALE DO RIO PRETO
20970,VEREADOR,CONCEIÇÃO REGINA RIENTE DE ALMEIDA,#NULO#,DEMOCRATAS,FEMININO,BRANCA,55,SUPERIOR COMPLETO,RIO DE JANEIRO
20971,VEREADOR,MATHEUS CASEMIRO TEIXEIRA,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,PARDA,20,ENSINO MÉDIO COMPLETO,ARRAIAL DO CABO
20972,VEREADOR,ROBERTO FERREIRA DA SILVA,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,PARDA,39,SUPERIOR COMPLETO,NITERÓI
20973,VEREADOR,INGRID ALMEIDA MACEDO VAZ TEIXEIRA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,18,ENSINO MÉDIO COMPLETO,SÃO PEDRO DA ALDEIA
20974,VEREADOR,DANIELE SOUZA CARDOSO,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,BRANCA,33,ENSINO MÉDIO COMPLETO,TRÊS RIOS
20975,VEREADOR,NUBIA APARECIDA RIBEIRO LOPES,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,FEMININO,PRETA,36,ENSINO MÉDIO COMPLETO,BOM JESUS DO ITABAPOANA
20976,VEREADOR,JOSE MARCIO DOS SANTOS MACHADO,#NULO#,PARTIDO VERDE,MASCULINO,BRANCA,53,SUPERIOR COMPLETO,ENGENHEIRO PAULO DE FRONTIN
20977,VEREADOR,ROGERIO PEREIRA ANSELMO,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,INDÍGENA,37,SUPERIOR COMPLETO,RIO DAS OSTRAS
20978,VEREADOR,CRISTINA FERREIRA XAVIER,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,PARDA,44,ENSINO FUNDAMENTAL INCOMPLETO,SEROPÉDICA
20979,VEREADOR,JANICE RODEGHERI DE OLIVEIRA SOUZA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,47,ENSINO MÉDIO COMPLETO,VALENÇA
20980,VEREADOR,GLORIA MARIA ALVES PEREIRA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,BRANCA,49,ENSINO MÉDIO COMPLETO,MARICÁ
20981,VEREADOR,SIDNEY NUNES DE MOURA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,PARDA,46,ENSINO FUNDAMENTAL COMPLETO,TERESÓPOLIS
20982,VEREADOR,CLAUDINEI RODRIGUES MARTINS,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,PARDA,41,ENSINO FUNDAMENTAL INCOMPLETO,SILVA JARDIM
20983,VEREADOR,CINTIA DA SILVA MOSCATEL,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,34,ENSINO MÉDIO COMPLETO,NOVA IGUAÇU
20985,VEREADOR,RODRIGO SOUZA DA CRUZ,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,25,ENSINO FUNDAMENTAL COMPLETO,SAQUAREMA
20986,VEREADOR,ILTON DA CONCEIÇÃO LUIZ,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,PRETA,51,SUPERIOR COMPLETO,BARRA DO PIRAÍ
20987,VEREADOR,LUCIANA FERREIRA MACIEL PELICIONI,#NULO#,DEMOCRATAS,FEMININO,BRANCA,43,ENSINO MÉDIO COMPLETO,CAMPOS DOS GOYTACAZES
20988,VEREADOR,CLAUDIO BOTELHO AMERICO,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,45,ENSINO MÉDIO COMPLETO,NOVA IGUAÇU
20989,VEREADOR,EVANDRO DE SOUZA GOMES TORRES,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,28,ENSINO MÉDIO COMPLETO,CARAPEBUS
20990,VEREADOR,LIRO DA COSTA FERNANDES,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,47,ENSINO MÉDIO INCOMPLETO,ARMAÇÃO DOS BÚZIOS
20991,VEREADOR,CARINE MONIQUE LOSSO MORAES DA ROSA,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,BRANCA,21,SUPERIOR INCOMPLETO,RIO DE JANEIRO
20992,VEREADOR,MARIA LEIDA GONÇALVES ESTEVES,#NULO#,PARTIDO DA REPÚBLICA,FEMININO,PARDA,65,ENSINO MÉDIO COMPLETO,ITAPERUNA
20994,VEREADOR,MARCIA CRISTINA AZEVEDO DA SILVA,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,PARDA,37,ENSINO FUNDAMENTAL COMPLETO,CONCEIÇÃO DE MACABU
20995,VEREADOR,THEREZA CRISTINA DE JESUS QUEIROZ,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,BRANCA,52,ENSINO MÉDIO COMPLETO,MARICÁ
20996,VEREADOR,CARLOS ANTONIO SARDINHA GONÇALVES,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,BRANCA,44,ENSINO FUNDAMENTAL INCOMPLETO,SUMIDOURO
20997,VEREADOR,MARCELO DE ALMEIDA GAIC,#NULO#,PARTIDO TRABALHISTA NACIONAL,MASCULINO,BRANCA,41,ENSINO FUNDAMENTAL COMPLETO,BELFORD ROXO
20998,VEREADOR,FRANCISCO DE ASSIS NUSS,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,60,SUPERIOR COMPLETO,ITAPERUNA
20999,VEREADOR,MARCIUS OSNI MARCOLINO,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,PRETA,44,ENSINO FUNDAMENTAL COMPLETO,SÃO JOÃO DE MERITI
21000,VEREADOR,JERONIMO PEREIRA VILELA,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,BRANCA,49,SUPERIOR COMPLETO,NITERÓI
21001,VEREADOR,JOSIAS MARTINS DA SILVA,#NULO#,PARTIDO VERDE,MASCULINO,PARDA,58,ENSINO MÉDIO COMPLETO,CACHOEIRAS DE MACACU
21002,VEREADOR,WERLEIS FIGUEIRA DE AGUIAR,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,BRANCA,35,SUPERIOR COMPLETO,RIO DE JANEIRO
21003,VEREADOR,RONALDO BENTO JANUÁRIO,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,41,ENSINO FUNDAMENTAL COMPLETO,ITAGUAÍ
21004,VEREADOR,ANTONIO FRANCO DE CARVALHO,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,BRANCA,69,SUPERIOR COMPLETO,MACAÉ
21005,VEREADOR,MARIA APARECIDA MARINHO DOS SANTOS SILVA,#NULO#,DEMOCRATAS,FEMININO,BRANCA,42,ENSINO FUNDAMENTAL INCOMPLETO,MAGÉ
21006,VEREADOR,CHARLENE PICOLI DOS SANTOS MEDEIROS,#NULO#,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,PARDA,25,ENSINO MÉDIO COMPLETO,ANGRA DOS REIS
21007,VEREADOR,ANTONIO CARLOS DE MACÊDO RODRIGUES,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,48,ENSINO FUNDAMENTAL COMPLETO,ARARUAMA
21008,VEREADOR,CLAUDIOMIRO ARANTES DE CARVALHO GOMES,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,PARDA,42,ENSINO MÉDIO COMPLETO,ITATIAIA
21009,VEREADOR,DANIEL FERREIRA GOMES,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,PARDA,56,ENSINO FUNDAMENTAL INCOMPLETO,SEROPÉDICA
21010,VEREADOR,JORGE LUIZ PEDERSENE,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,BRANCA,43,ENSINO MÉDIO COMPLETO,ITALVA
21011,VEREADOR,NAYARA MOURA DA FONSECA,#NULO#,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,PARDA,23,ENSINO MÉDIO COMPLETO,SÃO GONÇALO
21012,VEREADOR,WANDERSON GONÇALVES DE SOUZA,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,PARDA,29,ENSINO MÉDIO COMPLETO,ARMAÇÃO DOS BÚZIOS
21013,VEREADOR,ALEXANDRE RAMOS,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,PARDA,36,ENSINO MÉDIO INCOMPLETO,MENDES
21014,VEREADOR,ALEX RODRIGUES GONCALVES,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,38,SUPERIOR INCOMPLETO,GUAPIMIRIM
21015,VEREADOR,HUMBERTO ANTÔNIO DA COSTA,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,48,ENSINO MÉDIO COMPLETO,MANGARATIBA
21016,VEREADOR,JOÃO BATISTA MENEZES DA SILVA,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,PARDA,51,ENSINO FUNDAMENTAL INCOMPLETO,ARRAIAL DO CABO
21017,VEREADOR,PAULIER MORAES MARCHETTI,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,42,ENSINO MÉDIO COMPLETO,BOM JARDIM
21018,VEREADOR,CINTIA ARAUJO DO VALE,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,BRANCA,35,SUPERIOR COMPLETO,VOLTA REDONDA
21019,VEREADOR,MARILDA JUSTI DA SILVA,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,PARDA,59,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS
21020,VEREADOR,WILLER RIBEIRO PEREZ,#NULO#,PARTIDO SOCIAL LIBERAL,MASCULINO,BRANCA,36,ENSINO MÉDIO COMPLETO,SUMIDOURO
21021,VEREADOR,MATHEUS RICARDO DA SILVA DE OLIVEIRA,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,23,ENSINO MÉDIO COMPLETO,BELFORD ROXO
21022,VEREADOR,LUZIA CORDOVIL,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,PRETA,54,ENSINO FUNDAMENTAL INCOMPLETO,VARRE-SAI
21023,VEREADOR,MAICON COSTA NASCIMENTO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,PARDA,37,ENSINO FUNDAMENTAL INCOMPLETO,MAGÉ
21024,VEREADOR,ANTONIO DE CARVALHO,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,BRANCA,61,ENSINO FUNDAMENTAL INCOMPLETO,AREAL
21025,VEREADOR,ANTONIA IDALINA DA SILVA,#NULO#,PARTIDO PROGRESSISTA,FEMININO,BRANCA,33,ENSINO FUNDAMENTAL INCOMPLETO,RIO CLARO
21026,VEREADOR,LEONARDO VASCONCELLOS DE ALBUQUERQUE,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,37,SUPERIOR COMPLETO,MARICÁ
21027,VEREADOR,FRANCISCO JOSÉ DA SILVA FILHO,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,PARDA,52,ENSINO MÉDIO COMPLETO,SÃO JOÃO DE MERITI
21028,VEREADOR,LUIZ CLAUDIO DOS SANTOS,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,PARDA,44,ENSINO MÉDIO COMPLETO,QUEIMADOS
21029,VEREADOR,MARIA PEREIRA BORGES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,PRETA,44,ENSINO MÉDIO COMPLETO,NITERÓI
21030,VEREADOR,ROMERIO PEDRO DUARTE,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,PRETA,50,ENSINO MÉDIO COMPLETO,NITERÓI
21031,VEREADOR,WALMYR DE OLIVEIRA GOMES,#NULO#,SOLIDARIEDADE,MASCULINO,PARDA,51,ENSINO MÉDIO COMPLETO,DUQUE DE CAXIAS
21032,VEREADOR,ANTONIO CARLOS PEREIRA RIBEIRO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,49,ENSINO FUNDAMENTAL COMPLETO,CARMO
21033,VEREADOR,FABIO DE SOUZA ALBERTO,#NULO#,PARTIDO ECOLÓGICO NACIONAL,MASCULINO,PARDA,60,ENSINO MÉDIO COMPLETO,VOLTA REDONDA
21034,VEREADOR,SERGIO ERNANI MORAES RICHA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,65,SUPERIOR COMPLETO,BARRA DO PIRAÍ
21035,VEREADOR,JOSE FERNANDO FONSECA DE SOUZA,#NULO#,PARTIDO SOCIAL CRISTÃO,MASCULINO,BRANCA,27,ENSINO MÉDIO COMPLETO,APERIBÉ
21036,VEREADOR,NATANAEL DE SOUZA,#NULO#,PARTIDO SOCIAL DEMOCRATA CRISTÃO,MASCULINO,PARDA,46,SUPERIOR COMPLETO,MAGÉ
21037,VEREADOR,LUCIANA VIEIRA DE OLIVEIRA,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,BRANCA,46,ENSINO MÉDIO COMPLETO,SÃO PEDRO DA ALDEIA
21038,VEREADOR,EDNO FERREIRA DA ROCHA,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,BRANCA,49,ENSINO MÉDIO INCOMPLETO,ITABORAÍ
21039,VEREADOR,MAYARA MARTINS COELHO,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,24,ENSINO FUNDAMENTAL COMPLETO,PETRÓPOLIS
21040,VEREADOR,RUBENS DA COSTA FROIS,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,53,ENSINO FUNDAMENTAL INCOMPLETO,ITAGUAÍ
21041,VEREADOR,RITA MARIA GUIMARÃES,#NULO#,PARTIDO POPULAR SOCIALISTA,FEMININO,PARDA,56,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ
21042,VEREADOR,LUCIA REGINA PEREIRA DE ALMEIDA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,BRANCA,55,SUPERIOR COMPLETO,MACAÉ
21043,VEREADOR,CLAUDETE BARCELOS,#NULO#,PARTIDO TRABALHISTA CRISTÃO,FEMININO,PARDA,50,ENSINO MÉDIO INCOMPLETO,QUISSAMÃ
21044,VEREADOR,JORGE FRANCISCO BARCELLOS,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,PARDA,56,ENSINO MÉDIO COMPLETO,SÃO GONÇALO
21045,VEREADOR,MARCELO FERNANDES BRAGA,#NULO#,SOLIDARIEDADE,MASCULINO,BRANCA,42,ENSINO MÉDIO COMPLETO,CACHOEIRAS DE MACACU
21046,VEREADOR,MARCIO MATOS ALCOBAÇA DE ABREU,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,PARDA,43,ENSINO FUNDAMENTAL COMPLETO,PARATY
21048,VEREADOR,JOSÉ MESSIAS DOS SANTOS ALVES,#NULO#,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,BRANCA,40,ENSINO FUNDAMENTAL INCOMPLETO,CONCEIÇÃO DE MACABU
21049,VEREADOR,VALDIR PRUDENCIO PEREIRA,#NULO#,PARTIDO POPULAR SOCIALISTA,MASCULINO,PARDA,53,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ
21050,VEREADOR,MARCO ANTONIO HOMEM DA COSTA,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,BRANCA,50,SUPERIOR INCOMPLETO,SANTO ANTÔNIO DE PÁDUA
21051,VEREADOR,ROSEVAL LOPES DA SILVA FILHO,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,PRETA,48,SUPERIOR INCOMPLETO,RIO DE JANEIRO
21052,VEREADOR,JOEL VIEIRA DA ROSA NETO,#NULO#,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,BRANCA,22,SUPERIOR INCOMPLETO,MIGUEL PEREIRA
21053,VEREADOR,RAFAEL DE FARIA SINEIRO,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,37,ENSINO MÉDIO COMPLETO,VALENÇA
21054,VEREADOR,ALTERNATO ALVES DE FREITAS,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,63,SUPERIOR COMPLETO,ENGENHEIRO PAULO DE FRONTIN
21055,VEREADOR,JOSÉ VASCONCELOS,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,PARDA,58,ENSINO MÉDIO COMPLETO,MAGÉ
21056,VEREADOR,CARLOS AUGUSTO DE SALLES LOPES,#NULO#,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,BRANCA,47,SUPERIOR COMPLETO,ITABORAÍ
21057,VEREADOR,FATIMA CRISTINA GOMES FREITAS,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,BRANCA,45,ENSINO MÉDIO COMPLETO,TRÊS RIOS
21058,VEREADOR,SELMA DE OLIVEIRA GONÇALVES,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,PRETA,44,ENSINO FUNDAMENTAL INCOMPLETO,ARMAÇÃO DOS BÚZIOS
21059,VEREADOR,ALMIR PERES DA SILVA,#NULO#,PARTIDO PROGRESSISTA,MASCULINO,BRANCA,52,ENSINO FUNDAMENTAL INCOMPLETO,VOLTA REDONDA
21060,VEREADOR,VIVIANE GOMES DE VASCONCELOS,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,PARDA,34,ENSINO FUNDAMENTAL INCOMPLETO,DUQUE DE CAXIAS
21061,VEREADOR,LUCIANO MISAEL DE OLIVEIRA,#NULO#,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,BRANCA,64,LÊ E ESCREVE,DUQUE DE CAXIAS
21062,VEREADOR,JULIANA DA SILVA BARBOSA,#NULO#,PARTIDO DOS TRABALHADORES,FEMININO,BRANCA,41,SUPERIOR INCOMPLETO,ARARUAMA
21063,VEREADOR,JOAO LUCAS SCHUABER DA SILVA,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,PARDA,21,ENSINO MÉDIO COMPLETO,SILVA JARDIM
21064,VEREADOR,RAQUEL MOREIRA ALVES DE SOUZA,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,40,SUPERIOR COMPLETO,VOLTA REDONDA
21065,VEREADOR,JULIANA ALVES FERREIRA,#NULO#,PARTIDO COMUNISTA DO BRASIL,FEMININO,PARDA,30,ENSINO FUNDAMENTAL INCOMPLETO,COMENDADOR LEVY GASPARIAN
21066,VEREADOR,REINALDO DE SOUZA MENDES,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,37,ENSINO FUNDAMENTAL INCOMPLETO,TANGUÁ
21067,VEREADOR,FÁBIO BARREIROS DA SILVA,#NULO#,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,BRANCA,45,ENSINO MÉDIO COMPLETO,CABO FRIO
21068,VEREADOR,CLAUDETE DA COSTA FERREIRA,#NULO#,REDE SUSTENTABILIDADE,FEMININO,PRETA,37,ENSINO FUNDAMENTAL COMPLETO,RIO DE JANEIRO
21069,VEREADOR,GECELMA APARECIDA SOBRINHO MACHADO,#NULO#,PARTIDO DA REPÚBLICA,FEMININO,BRANCA,46,ENSINO FUNDAMENTAL COMPLETO,PARACAMBI
21070,VEREADOR,LUIZ AUGUSTO DOS SANTOS MARTINS,#NULO#,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,PARDA,49,ENSINO MÉDIO COMPLETO,RIO DAS OSTRAS
21071,VEREADOR,GABRIEL FERNANDES SILVA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,PARDA,26,SUPERIOR INCOMPLETO,RIO DE JANEIRO
21072,VEREADOR,EVA ANA DA CRUZ SILVA,#NULO#,DEMOCRATAS,FEMININO,BRANCA,57,ENSINO FUNDAMENTAL INCOMPLETO,NOVA FRIBURGO
21073,VEREADOR,SANDRA HELENA DOS SANTOS,#NULO#,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,PRETA,46,ENSINO FUNDAMENTAL COMPLETO,TRÊS RIOS
21074,VEREADOR,AUGUSTO PINHEIRO DE CARVALHO NETO,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,51,SUPERIOR COMPLETO,PORTO REAL
21075,VEREADOR,GIVANILDO DE SOUZA,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,BRANCA,39,ENSINO MÉDIO COMPLETO,VOLTA REDONDA
21076,VEREADOR,PAULO CESAR MARTINS CAMPOS,#NULO#,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,BRANCA,46,ENSINO FUNDAMENTAL INCOMPLETO,SÃO PEDRO DA ALDEIA
21077,VEREADOR,ALEXANDRA ROSA HARTUNG HABIBE,#NULO#,PARTIDO COMUNISTA DO BRASIL,FEMININO,BRANCA,26,SUPERIOR COMPLETO,VOLTA REDONDA
21078,VEREADOR,JORGE EMILIO DOS SANTOS,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,PRETA,52,ENSINO MÉDIO COMPLETO,BARRA DO PIRAÍ
21079,VEREADOR,ITAMAR CAMARINHO DE FREITAS,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,BRANCA,31,ENSINO FUNDAMENTAL COMPLETO,MIGUEL PEREIRA
21080,VEREADOR,LOURIVAL CASULA FILHO,#NULO#,PARTIDO DOS TRABALHADORES,MASCULINO,BRANCA,56,SUPERIOR COMPLETO,RIO DE JANEIRO
21081,VEREADOR,IRLANDA LAMOGLIA DA SILVA,#NULO#,SOLIDARIEDADE,FEMININO,BRANCA,47,ENSINO MÉDIO COMPLETO,CARAPEBUS
21082,VEREADOR,VALESKA QUINTANILHA ARENA RODRIGUES,#NULO#,PARTIDO SOCIAL CRISTÃO,FEMININO,BRANCA,30,SUPERIOR COMPLETO,RESENDE
21083,VEREADOR,MARIA LUCIA DA CONCEIÇÃO,#NULO#,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,BRANCA,45,ENSINO FUNDAMENTAL INCOMPLETO,CARMO
21084,VEREADOR,VERA LUCIA BARCELOS,#NULO#,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,PARDA,46,ENSINO FUNDAMENTAL COMPLETO,CAMPOS DOS GOYTACAZES
21085,VEREADOR,ISRAEL MEDEIROS,#NULO#,PARTIDO TRABALHISTA DO BRASIL,MASCULINO,PARDA,62,ENSINO FUNDAMENTAL COMPLETO,ITALVA
21086,VEREADOR,ANDRE LUIS PEREIRA ELMOR,#NULO#,PARTIDO VERDE,MASCULINO,PARDA,42,SUPERIOR COMPLETO,PARAÍBA DO SUL
21087,VEREADOR,ROSELI FATIMA MORAES DA SILVA,#NULO#,SOLIDARIEDADE,FEMININO,PARDA,54,ENSINO FUNDAMENTAL INCOMPLETO,TANGUÁ
21088,VEREADOR,FRYDA LUCI DUARTE FERREIRA,#NULO#,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,PRETA,40,ENSINO MÉDIO COMPLETO,RIO DE JANEIRO
21089,VEREADOR,JULIANA BASTOS SHORT,#NULO#,PARTIDO DA MULHER BRASILEIRA,FEMININO,PARDA,40,ENSINO MÉDIO COMPLETO,SÃO GONÇALO
21090,VEREADOR,JOSIANE DE ALMEIDA BARBOSA FONSECA,#NULO#,PARTIDO DA MOBILIZAÇÃO NACIONAL,FEMININO,PARDA,28,ENSINO MÉDIO INCOMPLETO,NATIVIDADE
21091,VEREADOR,WILMAR NEVES MANOEL,#NULO#,PARTIDO DA REPÚBLICA,MASCULINO,PARDA,60,ENSINO MÉDIO INCOMPLETO,ITAGUAÍ
